,t,theta,theta_1
0,0.0,0.1,0.09802447906409169
1,0.04012133361421295,0.09802447906409169,0.09455450605765732
2,0.0802426672284259,0.09455450605765732,0.08968019258767004
3,0.12036400084263886,0.08968019258767004,0.08351159025821946
4,0.1604853344568518,0.08351159025821946,0.07617648582269362
5,0.20060666807106475,0.07617648582269362,0.0678179698928239
6,0.24072800168527772,0.0678179698928239,0.058591822822814915
7,0.2808493352994907,0.058591822822814915,0.048663763224237454
8,0.3209706689137036,0.048663763224237454,0.038206605646322805
9,0.36109200252791657,0.038206605646322805,0.02739737427783206
10,0.4012133361421295,0.02739737427783206,0.01641441910374691
11,0.4413346697563425,0.01641441910374691,0.0054345798069943465
12,0.48145600337055544,0.0054345798069943465,-0.005369559122619963
13,0.5215773369847684,-0.005369559122619963,-0.01583228107809641
14,0.5616986705989814,-0.01583228107809641,-0.025797179883307188
15,0.6018200042131943,-0.025797179883307188,-0.03511939783711455
16,0.6419413378274073,-0.03511939783711455,-0.043667628924369865
17,0.6820626714416202,-0.043667628924369865,-0.05132586127877648
18,0.7221840050558331,-0.05132586127877648,-0.05799483769927657
19,0.7623053386700461,-0.05799483769927657,-0.0635932179594568
20,0.802426672284259,-0.0635932179594568,-0.06805843172555215
21,0.842548005898472,-0.06805843172555215,-0.07134721602984889
22,0.882669339512685,-0.07134721602984889,-0.07343583635065137
23,0.9227906731268979,-0.07343583635065137,-0.07431999534784915
24,0.9629120067411109,-0.07431999534784915,-0.07401443811844736
25,1.0030333403553238,-0.07401443811844736,-0.07255226739782253
26,1.0431546739695368,-0.07255226739782253,-0.06998398637424835
27,1.0832760075837498,-0.06998398637424835,-0.06637629064730548
28,1.1233973411979628,-0.06637629064730548,-0.06181063429340116
29,1.1635186748121757,-0.06181063429340116,-0.05638159796004541
30,1.2036400084263885,-0.05638159796004541,-0.05019508935951141
31,1.2437613420406015,-0.05019508935951141,-0.04336640844566265
32,1.2838826756548145,-0.04336640844566265,-0.03601821091771101
33,1.3240040092690275,-0.03601821091771101,-0.02827840449325678
34,1.3641253428832405,-0.02827840449325678,-0.020278012630945436
35,1.4042466764974533,-0.020278012630945436,-0.012149040070045365
36,1.4443680101116663,-0.012149040070045365,-0.0040223737082454615
37,1.4844893437258793,-0.0040223737082454615,0.003974249014045019
38,1.5246106773400923,0.003974249014045019,0.011718173881286301
39,1.5647320109543053,0.011718173881286301,0.019093637741034945
40,1.604853344568518,0.019093637741034945,0.025993424979722488
41,1.644974678182731,0.025993424979722488,0.032320350188020916
42,1.685096011796944,0.032320350188020916,0.03798854783494017
43,1.725217345411157,0.03798854783494017,0.042924553260825046
44,1.76533867902537,0.042924553260825046,0.04706816295413154
45,1.805460012639583,0.04706816295413154,0.05037306583389455
46,1.8455813462537958,0.05037306583389455,0.05280724105764748
47,1.8857026798680088,0.05280724105764748,0.054353121652517156
48,1.9258240134822218,0.054353121652517156,0.05500752696636678
49,1.9659453470964348,0.05500752696636678,0.05478137049989476
50,2.0060666807106475,0.05478137049989476,0.05369915305669182
51,2.0461880143248607,0.05369915305669182,0.05179825428779069
52,2.0863093479390735,0.05179825428779069,0.049128038566470675
53,2.1264306815532867,0.049128038566470675,0.04574879366970921
54,2.1665520151674995,0.04574879366970921,0.04173052293232959
55,2.2066733487817123,0.04173052293232959,0.03715161335249493
56,2.2467946823959255,0.03715161335249493,0.03209740354320812
57,2.2869160160101383,0.03209740354320812,0.026658676431061002
58,2.3270373496243515,0.026658676431061002,0.020930102194545826
59,2.3671586832385643,0.020930102194545826,0.015008657110382058
60,2.407280016852777,0.015008657110382058,0.008992043744629068
61,2.4474013504669903,0.008992043744629068,0.0029771372991820384
62,2.487522684081203,0.0029771372991820384,-0.0029415180771733907
63,2.5276440176954162,-0.0029415180771733907,-0.008673140555976745
64,2.567765351309629,-0.008673140555976745,-0.014132048690398816
65,2.607886684923842,-0.014132048690398816,-0.0192388874464817
66,2.648008018538055,-0.0192388874464817,-0.023921725589578256
67,2.688129352152268,-0.023921725589578256,-0.028117010229388593
68,2.728250685766481,-0.028117010229388593,-0.03177036691085333
69,2.7683720193806938,-0.03177036691085333,-0.03483723634317564
70,2.8084933529949065,-0.03483723634317564,-0.03728334163999266
71,2.8486146866091198,-0.03728334163999266,-0.03908498275467183
72,2.8887360202233325,-0.03908498275467183,-0.04022915759094674
73,2.9288573538375458,-0.04022915759094674,-0.04071351200700979
74,2.9689786874517585,-0.04071351200700979,-0.04054612356908199
75,3.0091000210659713,-0.04054612356908199,-0.03974512640927551
76,3.0492213546801845,-0.03974512640927551,-0.03833818686627285
77,3.0893426882943973,-0.03833818686627285,-0.03636184170358741
78,3.1294640219086105,-0.03636184170358741,-0.03386071258060309
79,3.1695853555228233,-0.03386071258060309,-0.030886612072253582
80,3.209706689137036,-0.030886612072253582,-0.02749755787478718
81,3.2498280227512493,-0.02749755787478718,-0.023756712883116118
82,3.289949356365462,-0.023756712883116118,-0.01973126957026476
83,3.3300706899796753,-0.01973126957026476,-0.015491297536909953
84,3.370192023593888,-0.015491297536909953,-0.01110857322937362
85,3.4103133572081012,-0.01110857322937362,-0.006655410652952202
86,3.450434690822314,-0.006655410652952202,-0.00220351144400431
87,3.490556024436527,-0.00220351144400431,0.002177148076972438
88,3.53067735805074,0.002177148076972438,0.006419376249729367
89,3.570798691664953,0.006419376249729367,0.010459756432824135
90,3.610920025279166,0.010459756432824135,0.014239554443753985
91,3.6510413588933788,0.014239554443753985,0.017705530783363184
92,3.6911626925075915,0.017705530783363184,0.020810647136988332
93,3.7312840261218048,0.020810647136988332,0.02351465855723722
94,3.7714053597360175,0.02351465855723722,0.025784584735396986
95,3.8115266933502308,0.025784584735396986,0.027595055826621685
96,3.8516480269644435,0.027595055826621685,0.0289285303745624
97,3.8917693605786563,0.0289285303745624,0.029775384950723943
98,3.9318906941928695,0.029775384950723943,0.0301338771502749
99,3.9720120278070823,0.0301338771502749,0.030009985538467395
100,4.012133361421295,0.030009985538467395,0.029417131991291902
101,4.052254695035509,0.029417131991291902,0.028375793593872226
102,4.0923760286497215,0.028375793593872226,0.026913012826429477
103,4.132497362263934,0.026913012826429477,0.0250618161594358
104,4.172618695878147,0.0250618161594358,0.022860552379103026
105,4.21274002949236,0.022860552379103026,0.02035216295731861
106,4.2528613631065735,0.02035216295731861,0.01758339755585119
107,4.292982696720786,0.01758339755585119,0.014603988306067652
108,4.333104030334999,0.014603988306067652,0.011465796829200736
109,4.373225363949212,0.011465796829200736,0.0082219480586972
110,4.413346697563425,0.0082219480586972,0.004925964799257819
111,4.453468031177638,0.004925964799257819,0.001630916614155479
112,4.493589364791851,0.001630916614155479,-0.0016114039161776836
113,4.533710698406064,-0.0016114039161776836,-0.004751265261946246
114,4.5738320320202766,-0.004751265261946246,-0.007741729952312895
115,4.613953365634489,-0.007741729952312895,-0.010539326212114954
116,4.654074699248703,-0.010539326212114954,-0.013104649125195027
117,4.694196032862916,-0.013104649125195027,-0.015402883547254635
118,4.7343173664771285,-0.015402883547254635,-0.01740424240661053
119,4.774438700091341,-0.01740424240661053,-0.019084315513079028
120,4.814560033705554,-0.019084315513079028,-0.020424325518545925
121,4.854681367319768,-0.020424325518545925,-0.021411289212656753
122,4.8948027009339805,-0.021411289212656753,-0.022038083868883066
123,4.934924034548193,-0.022038083868883066,-0.02230341985607917
124,4.975045368162406,-0.02230341985607917,-0.022211722175723952
125,5.015166701776619,-0.022211722175723952,-0.021772924953916726
126,5.0552880353908325,-0.021772924953916726,-0.021002184190154913
127,5.095409369005045,-0.021002184190154913,-0.01991951522422745
128,5.135530702619258,-0.01991951522422745,-0.018549362412684657
129,5.175652036233471,-0.018549362412684657,-0.01692010939416646
130,5.215773369847684,-0.01692010939416646,-0.015063539057810126
131,5.255894703461897,-0.015063539057810126,-0.013014252903096098
132,5.29601603707611,-0.013014252903096098,-0.010809059887619796
133,5.336137370690323,-0.010809059887619796,-0.008486345098935684
134,5.376258704304536,-0.008486345098935684,-0.006085428658035326
135,5.416380037918748,-0.006085428658035326,-0.0036459251680831814
136,5.456501371532962,-0.0036459251680831814,-0.0012071137681475524
137,5.496622705147175,-0.0012071137681475524,0.0011926715543776006
138,5.5367440387613875,0.0011926715543776006,0.003516622287146488
139,5.5768653723756,0.003516622287146488,0.005729997924851931
140,5.616986705989813,0.005729997924851931,0.007800623077367124
141,5.657108039604027,0.007800623077367124,0.009699332417407126
142,5.6972293732182395,0.009699332417407126,0.011400357711539319
143,5.737350706832452,0.011400357711539319,0.012881652226025324
144,5.777472040446665,0.012881652226025324,0.014125148895757127
145,5.817593374060878,0.014125148895757127,0.015116949772034425
146,5.8577147076750915,0.015116949772034425,0.01584744540466363
147,5.897836041289304,0.01584744540466363,0.016311363947625987
148,5.937957374903517,0.016311363947625987,0.01650775088767522
149,5.97807870851773,0.01650775088767522,
